指標名,ホール・劇場,,,,,,,,,,,,,,,,,
出典,東京都生活文化局,,,,,,,,,,,,,,,,,
年次,2020年7月,,,,,,,,,,,,,,,,,
URL,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271.html,,,,,,,,,,,,,,,,,
備考,野外会場も含む。（2019年度：439件、2020年度：521件）,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,電話番号,URL,客席数,収容人数,舞台形式,全体形式,客席形式,これまでの利用実績ジャンル,施設に適しているもしくは利用して欲しいジャンル,利用対象,利用条件を設定している場合の条件,利用可能時間帯
江東区,北砂５丁目,-,江東区北砂5-1-7,35.680364,139.831968,江東区砂町文化センター〔サブ・レクホール〕,03-3640-1751 ,https://www.kcf.or.jp/sunamachi/,100,100,舞台なし,ｼｭｰﾎﾞｯｸｽ形式,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"クラシック,日本の伝統音楽（邦楽等）,講演会",講演会,一般に貸出している,,
江東区,豊洲６丁目,-,江東区豊洲6-1-23,35.649645,139.788350,チームスマイル・豊洲ＰＩＴ,03-3531-7888,http://toyosu-pit.team-smile.org,1325,3103,ﾌﾟﾛｾﾆｱﾑ形式,ｼｭｰﾎﾞｯｸｽ形式,立ち見＆イス席,"ポップス,演歌・歌謡曲,演劇,お笑い・寄席・演劇,ダンス・パフォーマンス,映像上映会（試写会など）,展示会,企業式典,撮影","ポップス,演歌・歌謡曲,ジャズ,演劇,お笑い・寄席・演劇,ダンス・パフォーマンス,映像上映会（試写会など）,講演会,展示会",一般に貸出している,,基本時間
江東区,豊洲６丁目,-,江東区豊洲6-4-25,35.648219,139.785018,IHI STAGE AROUND TOKYO,03-5144-0360,http://www.tbs.co.jp/stagearound/theater/,1324,1324, ,,,演劇,"ポップス,演劇,ミュージカル,歌舞伎,ダンス・パフォーマンス",一般への貸出はしていない,,
江東区,豊洲６丁目,-,江東区豊洲6-4-25,35.648219,139.785018,IHIステージアラウンド東京,0570-084-617,http://www.tbs.co.jp/stagearound/theater/,,, ,,,,,,<NULL>,
江東区,豊洲２丁目,-,江東区豊洲2-2-18　豊洲シビックセンター5F,35.654236,139.795268,豊洲文化センター〔ホール〕,03-3536-5061 ,https://www.kcf.or.jp/toyosu,300,300,ﾌﾟﾛｾﾆｱﾑ形式,"ｱﾘｰﾅ・平土間形式,扇型形式",固定席,"ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,ミュージカル,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,バレエ,オペラ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会,-","クラシック,ジャズ,ミュージカル,バレエ,ダンス・パフォーマンス,合唱,講演会",一般に貸出している,,
江東区,豊洲２丁目,-,江東区豊洲2-2-18　豊洲シビックセンター7F,35.654236,139.795268,豊洲文化センター〔レクホール〕,03-3536-5061 ,https://www.kcf.or.jp/toyosu,300,300, ,,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,ミュージカル,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,バレエ,オペラ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会,-","クラシック,ミュージカル,バレエ,ダンス・パフォーマンス,合唱,講演会,-",一般に貸出している,,
江東区,豊洲２丁目,-,江東区豊洲2-2-18　豊洲シビックセンター7F,35.654236,139.795268,豊洲文化センター〔サブ・レクホール〕,03-3536-5061 ,https://www.kcf.or.jp/toyosu,136,136, ,,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"ポップス,クラシック,ジャズ,演劇,ミュージカル,バレエ,オペラ,ダンス・パフォーマンス,合唱,講演会,-","クラシック,ミュージカル,バレエ,オペラ,ダンス・パフォーマンス,合唱,講演会,-",一般に貸出している,,
江東区,白河１丁目,-,江東区白河1-3-28,35.681157,139.800544,深川江戸資料館〔小劇場〕,03-3630-8625,http://www.kcf.or.jp/fukagawa/,300,300,ﾌﾟﾛｾﾆｱﾑ形式,ｼｭｰﾎﾞｯｸｽ形式,固定席,"ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,オペラ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会","演劇,日本の伝統音楽（邦楽等）,お笑い・寄席・演劇,講演会",一般に貸出している,,
江東区,白河１丁目,-,江東区白河1-3-28,35.681157,139.800544,深川江戸資料館〔レクホール〕,03-3630-8625,http://www.Kcf.or.jp/Fukagawa/,120,200, ,,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"クラシック,演劇,ミュージカル,お笑い・寄席・演劇,ダンス・パフォーマンス,講演会,展示会,-","クラシック,演劇,ミュージカル,お笑い・寄席・演劇,ダンス・パフォーマンス,講演会,展示会,-",一般に貸出している,,
江東区,東陽４丁目,-,江東区東陽4-11-3,35.672787,139.818676,江東区文化センター〔ホール〕,03-3644-8111,https://www.kcf.or.jp/koto/,511,511,ﾌﾟﾛｾﾆｱﾑ形式,ｼｭｰﾎﾞｯｸｽ形式,固定席,"ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,ミュージカル,歌舞伎,能・狂言,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,バレエ,オペラ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会","ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,ミュージカル,歌舞伎,能・狂言,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,バレエ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会",一般に貸出している,,
江東区,大島４丁目,-,江東区大島4-5-1,35.689078,139.826993,江東区総合区民センター〔レクホール〕,03-3637-2261,https://www.kcf.or.jp/sogo/,390,390,ｵｰﾌﾟﾝ形式,"ｱﾘｰﾅ・平土間形式,扇型形式",可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,ミュージカル,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,バレエ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会,懇親会","ポップス,クラシック,ジャズ,演劇,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会,-,-",一般に貸出している,,
江東区,大島４丁目,-,江東区大島4-5-1,35.689078,139.826993,江東区総合区民センター〔サブ・レクホール〕,03-3637-2261,https://www.kcf.or.jp/sogo/,120,120, ,"ｱﾘｰﾅ・平土間形式,扇型形式",可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"演劇,日本の伝統音楽（邦楽等）,バレエ,映像上映会（試写会など）,講演会,-,-","演劇,日本の伝統音楽（邦楽等）,バレエ,映像上映会（試写会など）,講演会,-,-",一般に貸出している,,
江東区,大島４丁目,-,江東区大島4-5-1江東区総合区民センター内　江東区東大島文化センター仮事務所（平成30年7月末迄、大規模改修工事の為休館中）、平成30年8月以降。,35.689078,139.826993,江東区東大島文化センター〔レクホール〕,03-3681-6331,https://www.kcf.or.jp/higashiohjima/index.html,250,250,ｵｰﾌﾟﾝ形式,平土間形式,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"クラシック,演歌・歌謡曲,ジャズ,お笑い・寄席・演劇,バレエ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会","クラシック,演歌・歌謡曲,ジャズ,お笑い・寄席・演劇,合唱,講演会",一般に貸出している,,
江東区,大島４丁目,-,江東区大島4-5-1江東区総合区民センター内　江東区東大島文化センター仮事務所（平成30年7月末迄、大規模改修工事の為休館中）、平成30年8月以降。,35.689078,139.826993,江東区東大島文化センター〔ＡＶ・ホール〕,03-3681-6331,https://www.kcf.or.jp/higashiohjima/index.html,80,80,ｵｰﾌﾟﾝ形式,平土間形式,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"クラシック,演歌・歌謡曲,ジャズ,お笑い・寄席・演劇,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会","クラシック,演歌・歌謡曲,ジャズ,お笑い・寄席・演劇,合唱,講演会",一般に貸出している,,
江東区,扇橋３丁目,-,江東区扇橋3-22-2,35.684108,139.820213,江東区男女共同参画推進センター　パルシティ江東〔レクホール〕,03-5683-0341,https://www.city.koto.lg.jp/055201/shisetsuannai/kokyo/omonashisetsu/shisetsu/16794.html,205,250,ﾌﾟﾛｾﾆｱﾑ形式,ｼｭｰﾎﾞｯｸｽ形式,ﾛｰﾙﾊﾞｯｸﾁｪｱ,"クラシック,演劇,お笑い・寄席・演劇,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会","クラシック,演劇,お笑い・寄席・演劇,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会",一般に貸出している,,
江東区,青海２丁目,-,江東区青海2-2-1　国際研究交流大学村,35.620784,139.776095,東京国際交流館　プラザ平成〔国際交流会議場〕,03-5564-3030,http://www.jasso.go.jp/ryugaku/kyoten/tiec/index.html,479,479,ｵｰﾌﾟﾝ形式,ｼｭｰﾎﾞｯｸｽ形式,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"ポップス,クラシック,演歌・歌謡曲,ジャズ,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,オペラ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会,展示会,-,-,-","講演会,展示会,-",一般に貸出している,,
江東区,青海２丁目,-,江東区青海2-3-6,35.619290,139.776723,日本科学未来館〔未来館ホール〕,03-3570-9151,http://www.miraikan.jst.go.jp/,292,292,ﾌﾟﾛｾﾆｱﾑ形式,,固定席,"映像上映会（試写会など）,講演会","映像上映会（試写会など）,講演会",一般に貸出している,,
江東区,青海２丁目,-,江東区青海2-2-1　国際研究交流大学村,35.620784,139.776095,東京国際交流館　プラザ平成〔メディアホール〕,03-5564-3030,http://www.jasso.go.jp/ryugaku/kyoten/tiec/index.html,102,102,ｵｰﾌﾟﾝ形式,"ｱﾘｰﾅ・平土間形式,扇型形式",可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"講演会,展示会,-,-,-","講演会,展示会,-",一般に貸出している,,
江東区,青海２丁目,-,江東区青海2-3-6,35.619290,139.776723,日本科学未来館〔イノベーションホール〕,03-3570-9151,http://www.miraikan.jst.go.jp/,103,180,ｵｰﾌﾟﾝ形式,,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"映像上映会（試写会など）,講演会,展示会","映像上映会（試写会など）,講演会",一般に貸出している,,
江東区,青海１丁目,-,江東区青海1-3-11,35.625965,139.782247,Ｚｅｐｐ Ｔｏｋｙｏ,03-3599-0710,http://hall.zepp.co.jp/tokyo/,1200,2709,ｵｰﾌﾟﾝ形式,"ｱﾘｰﾅ・平土間形式,扇型形式",可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"ポップス,演歌・歌謡曲,ジャズ,ミュージカル,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会,展示会","ポップス,ダンス・パフォーマンス",一般に貸出している,,<NULL>
江東区,青海１丁目,-,江東区青海1-3-15,35.624987,139.780182,ヴィーナスフォート〔教会広場〕,03-3599-1737,https://www.venusfort.co.jp/company/eventspace.html,150,400,ｵｰﾌﾟﾝ形式,,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"ポップス,クラシック,演歌・歌謡曲,ジャズ,世界の民族音楽,ダンス・パフォーマンス","ポップス,クラシック,演歌・歌謡曲,ジャズ,世界の民族音楽,ダンス・パフォーマンス",一般への貸出はしていない,,イベント実施可能時間として。
江東区,青海１丁目,-,江東区青海1-1-10 　ダイバーシティ東京プラザ,35.625360,139.775989,Zepp Diver City(TOKYO),03-3527-5256,http://hall.zepp.co.jp/divercity/,1102,2473,ﾌﾟﾛｾﾆｱﾑ形式,ｼｭｰﾎﾞｯｸｽ形式,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,ミュージカル,世界の民族音楽,お笑い・寄席・演劇,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会,展示会,-",,利用条件の設定,<NULL>,
江東区,森下３丁目,-,江東区森下3-12-17  ,35.685145,139.802121,江東区森下文化センター〔第1レクホール〕,03-5600-8666 ,http://www.kcf.or.jp/morishita/index.html,350,350,ｵｰﾌﾟﾝ形式,ｼｭｰﾎﾞｯｸｽ形式,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会","ダンス・パフォーマンス,合唱,講演会",一般に貸出している,,
江東区,森下３丁目,-,江東区森下3-12-17  ,35.685145,139.802121,江東区森下文化センター〔多目的ホール〕,03-5600-8666 ,http://www.kcf.or.jp/morishita/index.html,270,270,ｵｰﾌﾟﾝ形式,ｱﾘｰﾅ・平土間形式,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,ミュージカル,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,バレエ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会,展示会","ポップス,クラシック,演歌・歌謡曲,ジャズ,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会",一般に貸出している,,
江東区,森下３丁目,-,江東区森下3-12-17  ,35.685145,139.802121,江東区森下文化センター〔ＡＶ・ホール〕,03-5600-8666 ,http://www.kcf.or.jp/morishita/index.html,140,140,移動式舞台,ｼｭｰﾎﾞｯｸｽ形式,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"クラシック,ジャズ,日本の伝統音楽（邦楽等）,お笑い・寄席・演劇,ダンス・パフォーマンス,合唱,講演会","合唱,映像上映会（試写会など）,講演会",一般に貸出している,,
江東区,森下１丁目,-,江東区森下1-5-4 　アロンジェ森下201,35.686703,139.797931,Studio Chez Claude,03-3631-7733,http://chez-claude.com/,,, ,,,,,,,
江東区,新木場２丁目,-,江東区新木場2-2-10,35.642184,139.825287,ＳＴＵＤＩＯ ＣＯＡＳＴ,03-5534-2525,http://www.studio-coast.com,1103,2402,ﾌﾟﾛｾﾆｱﾑ形式,,,,,,,
江東区,新木場１丁目,-,江東区新木場1-6-24 新木場1stRING,35.645232,139.828342,新木場１ｓｔＲＩＮＧ,03-3521-1015,http://www.1st-ring.com/index.html,,284, ,,,"ポップス,演劇,ミュージカル,お笑い・寄席・演劇,ダンス・パフォーマンス,映像上映会（試写会など）,講演会,プロレスリング興行,格闘技イベント,映像収録場所","演劇,お笑い・寄席・演劇,ダンス・パフォーマンス,講演会,プロレスリング興行",利用条件の設定,イベント内容が適しているか判断,
江東区,住吉２丁目,-,江東区住吉2-28-36,35.688456,139.819472,江東公会堂 　ティアラこうとう〔大ホール〕,03-3635-5500,https://www.kcf.or.jp/tiara/,1228,1300,ﾌﾟﾛｾﾆｱﾑ形式,ｼｭｰﾎﾞｯｸｽ形式,固定席,"ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,ミュージカル,能・狂言,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,バレエ,オペラ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会","ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,ミュージカル,歌舞伎,能・狂言,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,バレエ,オペラ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会",一般に貸出している,,
江東区,住吉２丁目,-,江東区住吉2-28-36,35.688456,139.819472,江東公会堂 　ティアラこうとう〔小ホール〕,03-3635-5500,https://www.kcf.or.jp/tiara/,140,140,ｵｰﾌﾟﾝ形式,扇型形式,固定席,"ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,ミュージカル,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,バレエ,オペラ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会","ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,ミュージカル,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,バレエ,オペラ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会",一般に貸出している,,
江東区,古石場２丁目,-,江東区古石場2-13-2　,35.667003,139.799054,江東区古石場文化センター〔大研修室〕,03-5620-0224 ,https://www.kcf.or.jp/furuishiba/index.html,240,240, ,,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"ポップス,クラシック,ジャズ,日本の伝統音楽（邦楽等）,お笑い・寄席・演劇,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会","ポップス,クラシック,ジャズ,日本の伝統音楽（邦楽等）,お笑い・寄席・演劇,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会",一般に貸出している,,
