指標名,薬局,,,,,,
出典,病院なび,,,,,,
年次,2022/1/18取得,,,,,,
URL,https://byoinnavi.jp/,,,,,,
備考,"（2020年度：1,315件、2021年度：1,321件）",,,,,,
江東区,亀戸６丁目,-,東京都江東区亀戸6-31-1 ｻﾝｽﾄﾘ-ﾄ亀戸,35.69546,139.82849,トモズ サンストリート亀戸店,https://byoinnavi.jp/pharm/204280
江東区,亀戸６丁目,-,東京都江東区亀戸6-13-3,35.69492,139.82612,のぞみ薬局,https://byoinnavi.jp/pharm/204277
江東区,北砂３丁目,-,東京都江東区北砂三丁目33-20,35.67954,139.82901,うさぎ薬局 砂町銀座店,https://byoinnavi.jp/pharm/281432
江東区,新砂３丁目,-,東京都江東区新砂3-4-31 南砂町ショッピングセンターSUNAMO,35.66517,139.83532,トモズ 南砂町SUNAMO店,https://byoinnavi.jp/pharm/254893
江東区,扇橋３丁目,-,東京都江東区扇橋3-5-7,35.68242,139.81979,松田薬局 扇橋店,https://byoinnavi.jp/pharm/204195
江東区,亀戸６丁目,-,東京都江東区亀戸6-57-24,35.69698,139.82825,トモズ 亀戸東口店,https://byoinnavi.jp/pharm/254879
江東区,富岡１丁目,-,東京都江東区富岡1-13-11,35.67184,139.79754,くるみ薬局,https://byoinnavi.jp/pharm/204303
江東区,北砂２丁目,-,東京都江東区北砂2-17-1,35.68296,139.82567,はなまる薬局 北砂店,https://byoinnavi.jp/pharm/275850
江東区,大島８丁目,-,東京都江東区大島8-23-8,35.69022,139.84127,ぽむぽむ薬局,https://byoinnavi.jp/pharm/204179
江東区,東陽４丁目,-,東京都江東区東陽町4-5-15,35.66991,139.81896,ユーワ薬局 東陽町駅前店,https://byoinnavi.jp/pharm/266169
江東区,東陽４丁目,-,東京都江東区東陽4-8-22,35.67096,139.81724,さち薬局,https://byoinnavi.jp/pharm/253740
江東区,大島３丁目,-,東京都江東区大島3-4-3,35.69212,139.82660,原田薬局 西大島店,https://byoinnavi.jp/pharm/265468
江東区,大島６丁目,-,東京都江東区大島6-9-11,35.69044,139.83524,とまと薬局,https://byoinnavi.jp/pharm/204173
江東区,有明１丁目,-,東京都江東区有明1-4-11,35.63716,139.78713,ケーファーマシー株式会社 有明ファミリー薬局,https://byoinnavi.jp/pharm/252960
江東区,住吉２丁目,-,東京都江東区住吉2-6-7,35.68877,139.81479,スター調剤薬局 住吉店,https://byoinnavi.jp/pharm/204206
江東区,豊洲４丁目,-,東京都江東区豊洲4-9-13東京フロントコートクリニック,35.65587,139.80089,りゅう薬局,https://byoinnavi.jp/pharm/252904
江東区,大島５丁目,-,東京都江東区大島5-5-5,35.68864,139.83260,あい薬局,https://byoinnavi.jp/pharm/274844
江東区,東砂７丁目,-,東京都江東区東砂7-19-13 ベルコモン南砂101,35.67302,139.83632,株式会社綜和 あんしん薬局,https://byoinnavi.jp/pharm/266689
江東区,森下３丁目,-,東京都江東区森下3-20-6,35.68802,139.80266,アイセイ薬局 森下店,https://byoinnavi.jp/pharm/204318
江東区,亀戸２丁目,-,東京都江東区亀戸2-42-5,35.70144,139.82353,アイセイ薬局 亀戸店,https://byoinnavi.jp/pharm/264599
江東区,千石２丁目,-,東京都江東区千石二丁目10番6号,35.67848,139.81710,南山堂薬局 江東千石店,https://byoinnavi.jp/pharm/277710
江東区,大島８丁目,-,東京都江東区大島8-22-21,35.68956,139.84072,ファーブケア薬局,https://byoinnavi.jp/pharm/265146
江東区,南砂４丁目,-,東京都江東区南砂4-15-23,35.67270,139.83014,吉田薬局,https://byoinnavi.jp/pharm/204215
江東区,大島８丁目,-,東京都江東区大島8-5-2,35.68992,139.83816,松田薬局,https://byoinnavi.jp/pharm/204180
江東区,東砂４丁目,-,東京都江東区東砂4-15-10,35.67590,139.83986,マリー薬局,https://byoinnavi.jp/pharm/204231
江東区,南砂２丁目,-,東京都江東区南砂2-6-3サンライズ東陽ビルB1F,35.67240,139.81985,ファミリー薬局東陽町店,https://byoinnavi.jp/pharm/204211
江東区,富岡１丁目,-,東京都江東区富岡1-9-10,35.67143,139.79765,遠山薬局,https://byoinnavi.jp/pharm/204306
江東区,東陽３丁目,-,東京都江東区東陽3-15-2,35.67024,139.81122,三木青雲堂薬局,https://byoinnavi.jp/pharm/204240
江東区,南砂３丁目,-,東京都江東区南砂3-5-9,35.67308,139.82786,ダイカツ薬局,https://byoinnavi.jp/pharm/204213
江東区,北砂４丁目,-,東京都江東区北砂4-40-13,35.68002,139.83476,枝川薬局支店,https://byoinnavi.jp/pharm/204146
江東区,北砂３丁目,-,東京都江東区北砂3-14-20,35.68194,139.82875,原田薬局,https://byoinnavi.jp/pharm/204141
江東区,北砂４丁目,-,東京都江東区北砂4丁目4番14号,35.67719,139.82783,さかい川薬局,https://byoinnavi.jp/pharm/265147
江東区,東雲１丁目,-,東京都江東区東雲1-9-22-102,35.64824,139.80296,ひとは薬局,https://byoinnavi.jp/pharm/204253
江東区,深川１丁目,-,東京都江東区深川1-5-9,35.67627,139.79557,深一調剤薬局,https://byoinnavi.jp/pharm/204324
江東区,深川２丁目,-,東京都江東区深川2-6-1,35.67466,139.79630,石澤薬局,https://byoinnavi.jp/pharm/204325
江東区,深川１丁目,-,東京都江東区深川1-5-4,35.67634,139.79524,ケーアイファーマシー深川店,https://byoinnavi.jp/pharm/204323
江東区,森下５丁目,-,東京都江東区森下5-14-1,35.68607,139.80873,ドラッグダイシン,https://byoinnavi.jp/pharm/204322
江東区,森下４丁目,-,東京都江東区森下4-24-6,35.68813,139.80384,ドラッグストアスギウラ,https://byoinnavi.jp/pharm/204321
江東区,古石場１丁目,-,東京都江東区古石場1-13-15,35.66774,139.79645,ケーアイファーマシー門仲店,https://byoinnavi.jp/pharm/204311
江東区,森下２丁目,-,東京都江東区森下2-2-3,35.68701,139.79856,長谷川薬局,https://byoinnavi.jp/pharm/204315
江東区,古石場１丁目,-,東京都江東区古石場1-2-2,35.67020,139.79279,旭薬品,https://byoinnavi.jp/pharm/204312
江東区,毛利１丁目,-,東京都江東区毛利1-2-10,35.69048,139.81212,ヘルス薬局,https://byoinnavi.jp/pharm/204310
江東区,富岡２丁目,-,東京都江東区富岡2-3-4,35.67090,139.80076,しののめ薬局富岡店,https://byoinnavi.jp/pharm/204307
江東区,毛利１丁目,-,東京都江東区毛利1-1-14,35.69042,139.81204,かちどき薬局毛利店,https://byoinnavi.jp/pharm/204309
江東区,古石場２丁目,-,東京都江東区古石場2-14-1,35.66722,139.79987,メディクス深川店,https://byoinnavi.jp/pharm/204313
江東区,森下２丁目,-,東京都江東区森下2-31-13,35.68950,139.79972,高橋薬局森下店,https://byoinnavi.jp/pharm/204317
江東区,森下４丁目,-,東京都江東区森下4-2-6,35.68458,139.80440,くすりの福太郎 森下4丁目店,https://byoinnavi.jp/pharm/204320
江東区,森下４丁目,-,東京都江東区森下4-11-8,35.68646,139.80596,タカラ薬局森下,https://byoinnavi.jp/pharm/204319
江東区,高橋,-,東京都江東区高橋13-15,35.68558,139.79882,ひらた薬局,https://byoinnavi.jp/pharm/204308
江東区,森下２丁目,-,東京都江東区森下2-20-12,35.68839,139.79957,(資)三森竜天堂薬局,https://byoinnavi.jp/pharm/204316
江東区,大島４丁目,-,東京都江東区大島4-1-6-106,35.68656,139.83030,サンコウ薬局,https://byoinnavi.jp/pharm/204164
江東区,森下４丁目,-,東京都江東区森下4-23-9,35.68771,139.80464,ひまり薬局 菊川店,https://byoinnavi.jp/pharm/260652
江東区,富岡１丁目,-,東京都江東区富岡1-23-17,35.67099,139.79874,薬ヒグチ 富岡八幡店,https://byoinnavi.jp/pharm/204302
江東区,富岡１丁目,-,東京都江東区富岡1-7-5,35.67153,139.79632,スター薬局,https://byoinnavi.jp/pharm/204305
江東区,東陽６丁目,-,東京都江東区東陽6-3-2,35.67437,139.81556,(株)オフィス・タニグチ,https://byoinnavi.jp/pharm/204250
江東区,富岡１丁目,-,東京都江東区富岡1-7-3,35.67170,139.79601,スター薬局,https://byoinnavi.jp/pharm/204304
江東区,富岡１丁目,-,東京都江東区富岡1-12-2,35.67181,139.79780,成田堂漢方薬局,https://byoinnavi.jp/pharm/204301
江東区,辰巳１丁目,-,東京都江東区辰巳1-9-51,35.64988,139.80976,タツミ薬局,https://byoinnavi.jp/pharm/204299
江東区,東陽４丁目,-,東京都江東区東陽4-6-2,35.67009,139.81930,ミキ薬局東陽店,https://byoinnavi.jp/pharm/204249
江東区,東陽４丁目,-,東京都江東区東陽4-5-18,35.67048,139.81830,かねまん薬品東陽町店,https://byoinnavi.jp/pharm/204248
江東区,東陽３丁目,-,東京都江東区東陽3-2-10,35.66878,139.80879,さいとう薬局みなみ店,https://byoinnavi.jp/pharm/204241
江東区,東砂７丁目,-,東京都江東区東砂7-9-10,35.67147,139.84075,あおい薬局,https://byoinnavi.jp/pharm/204235
江東区,東陽４丁目,-,東京都江東区東陽4-5-15,35.66997,139.81909,アスコ薬局,https://byoinnavi.jp/pharm/204247
江東区,枝川１丁目,-,東京都江東区枝川1-6-12,35.65700,139.80418,(有)枝川薬局 本店,https://byoinnavi.jp/pharm/204296
江東区,東陽３丁目,-,東京都江東区東陽3-27-17,35.67069,139.81614,ラクダ薬局,https://byoinnavi.jp/pharm/204243
江東区,東陽２丁目,-,東京都江東区東陽2-3-20,35.66780,139.81813,ケーアイファーマシータウンセンター店,https://byoinnavi.jp/pharm/204238
江東区,東陽３丁目,-,東京都江東区東陽3-23-3,35.66989,139.81326,スター調剤薬局,https://byoinnavi.jp/pharm/204242
江東区,門前仲町２丁目,-,東京都江東区門前仲町2-6-2,35.67286,139.79545,スター調剤薬局,https://byoinnavi.jp/pharm/204293
江東区,東陽１丁目,-,東京都江東区東陽1-16-14,35.66735,139.81059,キクチ薬品,https://byoinnavi.jp/pharm/204237
江東区,新砂３丁目,-,東京都江東区新砂3-3-53,35.66799,139.83146,新砂薬局,https://byoinnavi.jp/pharm/204298
江東区,東陽４丁目,-,東京都江東区東陽4-10-3,35.67123,139.81654,タカラ薬局東陽,https://byoinnavi.jp/pharm/204246
江東区,東陽３丁目,-,東京都江東区東陽3-27-32,35.66975,139.81512,くすりの福太郎 東陽町店,https://byoinnavi.jp/pharm/204244
江東区,東陽３丁目,-,東京都江東区東陽3-5-6,35.66912,139.81041,(株)斎藤薬局,https://byoinnavi.jp/pharm/204245
江東区,東陽２丁目,-,東京都江東区東陽2-4-26,35.66859,139.81669,杏林堂薬局,https://byoinnavi.jp/pharm/204239
江東区,越中島２丁目,-,東京都江東区越中島2-14-11,35.66631,139.79495,(有)ベル・グリーン,https://byoinnavi.jp/pharm/204295
江東区,東砂８丁目,-,東京都江東区東砂8-8-5,35.66822,139.84075,平成薬局,https://byoinnavi.jp/pharm/204236
江東区,門前仲町１丁目,-,東京都江東区門前仲町1-20-3,35.67392,139.79547,(有)秋山調剤薬局,https://byoinnavi.jp/pharm/204287
江東区,門前仲町１丁目,-,東京都江東区門前仲町1-4-8,35.67216,139.79436,くすりの福太郎 門前仲町店,https://byoinnavi.jp/pharm/204288
江東区,門前仲町１丁目,-,東京都江東区門前仲町1-13-10,35.67347,139.79524,ドラッグ・オゾン門前仲町店,https://byoinnavi.jp/pharm/204286
江東区,門前仲町２丁目,-,東京都江東区門前仲町2-5-11,35.67248,139.79548,薬ヒグチ 新門前仲町店,https://byoinnavi.jp/pharm/204292
江東区,亀戸９丁目,-,東京都江東区亀戸9-34-1,35.69936,139.84065,大洋薬局,https://byoinnavi.jp/pharm/204285
江東区,門前仲町２丁目,-,東京都江東区門前仲町2-3-9,35.67169,139.79577,くすりの福太郎門前仲町2丁目店,https://byoinnavi.jp/pharm/204291
江東区,亀戸９丁目,-,東京都江東区亀戸9-11-1,35.69592,139.84557,日本調剤江東薬局,https://byoinnavi.jp/pharm/204284
江東区,亀戸８丁目,-,東京都江東区亀戸8-9-8,35.69868,139.83361,ファーマライズ薬局亀戸店,https://byoinnavi.jp/pharm/204283
江東区,亀戸５丁目,-,東京都江東区亀戸5-5-9,35.69842,139.82724,コスモ薬局,https://byoinnavi.jp/pharm/204276
江東区,亀戸３丁目,-,東京都江東区亀戸3-2-12,35.70171,139.82040,杉下薬局,https://byoinnavi.jp/pharm/204268
江東区,亀戸４丁目,-,東京都江東区亀戸4-18-11,35.70154,139.82617,わかば薬局,https://byoinnavi.jp/pharm/204271
江東区,亀戸４丁目,-,東京都江東区亀戸4-18-4,35.70110,139.82563,サンメディック薬局亀戸店,https://byoinnavi.jp/pharm/204272
江東区,亀戸５丁目,-,東京都江東区亀戸5-10-6,35.69920,139.82758,コスモ薬局亀戸店,https://byoinnavi.jp/pharm/204274
江東区,亀戸６丁目,-,東京都江東区亀戸6-25-3,35.69600,139.82615,松江堂薬局,https://byoinnavi.jp/pharm/204278
江東区,亀戸３丁目,-,東京都江東区亀戸3-50-4,35.70444,139.82344,ベイ薬局,https://byoinnavi.jp/pharm/204270
江東区,亀戸５丁目,-,東京都江東区亀戸5-1-1,35.69782,139.82627,ハック アトレ亀戸店,https://byoinnavi.jp/pharm/204273
江東区,亀戸６丁目,-,東京都江東区亀戸6-62-8,35.69719,139.82889,ヒグチ薬品亀戸東口店,https://byoinnavi.jp/pharm/204282
江東区,亀戸５丁目,-,東京都江東区亀戸5-15-3,35.70004,139.82580,マツモトキヨシ 亀戸北口店,https://byoinnavi.jp/pharm/204275
江東区,亀戸６丁目,-,東京都江東区亀戸6-26-5,35.69627,139.82635,平成薬局亀戸店,https://byoinnavi.jp/pharm/204279
江東区,亀戸６丁目,-,東京都江東区亀戸6-58-11,35.69693,139.82785,ユタカ薬局,https://byoinnavi.jp/pharm/204281
江東区,亀戸３丁目,-,東京都江東区亀戸3-46-2,35.70187,139.82259,クローバー薬局,https://byoinnavi.jp/pharm/204269
江東区,有明３丁目,-,東京都江東区有明3-7-3,35.63454,139.79202,有明薬局,https://byoinnavi.jp/pharm/204137
江東区,東砂３丁目,-,東京都江東区東砂3-14-1,35.67983,139.84080,ことぶき薬局,https://byoinnavi.jp/pharm/204230
江東区,東砂５丁目,-,東京都江東区東砂5-3-14,35.67554,139.84108,(株)タイム薬局,https://byoinnavi.jp/pharm/204233
江東区,清澄３丁目,-,東京都江東区清澄3-7-6,35.68242,139.79852,伊原薬局,https://byoinnavi.jp/pharm/204133
江東区,清澄３丁目,-,東京都江東区清澄3-3-30,35.67897,139.79834,小島薬局,https://byoinnavi.jp/pharm/204132
江東区,東砂７丁目,-,東京都江東区東砂7-19-15,35.67309,139.83611,どらっぐぱぱす 東砂店,https://byoinnavi.jp/pharm/204234
江東区,三好２丁目,-,東京都江東区三好2-6-2,35.67962,139.80327,(有)山吉,https://byoinnavi.jp/pharm/204134
江東区,東砂５丁目,-,東京都江東区東砂5-1-12,35.67564,139.84036,地球堂薬局,https://byoinnavi.jp/pharm/204232
江東区,三好３丁目,-,東京都江東区三好3-8-8,35.68109,139.80452,アスカ薬局,https://byoinnavi.jp/pharm/204136
江東区,三好２丁目,-,東京都江東区三好2-8-10,35.67975,139.80306,みよし薬局,https://byoinnavi.jp/pharm/204135
江東区,南砂７丁目,-,東京都江東区南砂7-5-10,35.67071,139.83484,つかさ調剤薬局,https://byoinnavi.jp/pharm/204222
江東区,東砂１丁目,-,東京都江東区東砂1-6-7,35.68142,139.84081,砂町薬局,https://byoinnavi.jp/pharm/204228
江東区,亀戸３丁目,-,東京都江東区亀戸3-19-14,35.70387,139.82082,植村薬品商会,https://byoinnavi.jp/pharm/204267
江東区,亀戸２丁目,-,東京都江東区亀戸2-7-10,35.70133,139.82065,(有)杉原達二商店,https://byoinnavi.jp/pharm/204265
江東区,塩浜１丁目,-,東京都江東区塩浜1-4-3,35.66190,139.80238,汐浜薬局,https://byoinnavi.jp/pharm/204224
江東区,東砂１丁目,-,東京都江東区東砂1-3-38,35.68414,139.84061,サンドラッグ 東砂店,https://byoinnavi.jp/pharm/204227
江東区,塩浜２丁目,-,東京都江東区塩浜2-5-23,35.66159,139.80564,杏林堂薬局深川店,https://byoinnavi.jp/pharm/204225
江東区,南砂７丁目,-,東京都江東区南砂7-14-9,35.66968,139.83771,ニスモ薬局南砂店,https://byoinnavi.jp/pharm/204221
江東区,亀戸２丁目,-,東京都江東区亀戸2-8-12,35.70140,139.82290,クスリ・マイティ・亀戸店,https://byoinnavi.jp/pharm/204266
江東区,亀戸２丁目,-,東京都江東区亀戸2-43-2,35.70139,139.82382,十二調剤薬局,https://byoinnavi.jp/pharm/204264
江東区,牡丹３丁目,-,東京都江東区牡丹3-7-4,35.66884,139.79821,(有)牡丹薬局,https://byoinnavi.jp/pharm/204223
江東区,東砂２丁目,-,東京都江東区東砂2-3-7,35.68401,139.84145,(有)枝川薬局 東砂店,https://byoinnavi.jp/pharm/204229
江東区,南砂６丁目,-,東京都江東区南砂6-1-2-104,35.67186,139.83284,南砂ライフ薬局,https://byoinnavi.jp/pharm/204219
江東区,南砂６丁目,-,東京都江東区南砂6-7-15,35.67179,139.83552,タカラ薬局トピレック,https://byoinnavi.jp/pharm/204220
江東区,潮見２丁目,-,東京都江東区潮見2-1-18,35.66011,139.81607,あけぼの薬局潮見店,https://byoinnavi.jp/pharm/204226
江東区,平野２丁目,-,東京都江東区平野2-11-5,35.67816,139.80393,どらっぐぱぱす 江東平野店,https://byoinnavi.jp/pharm/204254
江東区,亀戸２丁目,-,東京都江東区亀戸2-1-12,35.69764,139.82026,マツモトキヨシ 亀戸店,https://byoinnavi.jp/pharm/204260
江東区,東雲１丁目,-,東京都江東区東雲1-9-14,35.64670,139.80440,くすりの福太郎 東雲店,https://byoinnavi.jp/pharm/204252
江東区,白河１丁目,-,東京都江東区白河1-1-5,35.68123,139.79911,大竹薬局清澄白河店,https://byoinnavi.jp/pharm/204256
江東区,平野３丁目,-,東京都江東区平野3-2-10,35.67673,139.80631,フラワー薬局木場店,https://byoinnavi.jp/pharm/204255
