指標名,病院・診療所・クリニック,,,,,,,
出典,病院なび,,,,,,,
年次,2022/1/18取得,,,,,,,
URL,https://byoinnavi.jp/,,,,,,,
備考,"（2020年度：6,158件、2021年度：6,304件）",,,,,,,
,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,カテゴリ,URL
新宿区,西早稲田３丁目,-,東京都新宿区西早稲田三丁目20-10 ピエタテール201号,35.711858,139.711845,ピエタテールビル歯科医院,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/5498
新宿区,若松町,-,東京都新宿区若松町33-9 クレドール若松町102,35.700603,139.720161,医療法人社団紫苑会 たかはし眼科クリニック,眼科,https://byoinnavi.jp/clinic/4098
渋谷区,笹塚２丁目,-,東京都渋谷区笹塚2丁目16-4 アンディーラニ笹塚1F,35.674313,139.666023,医療法人社団基豊会 笹塚田中クリニック,"内科, 消化器科, 胃腸科",https://byoinnavi.jp/clinic/5670
渋谷区,神宮前２丁目,-,東京都渋谷区神宮前2丁目11-19 大泉ビル1F,35.674309,139.712185,神宮デンタルクリニック,歯科,https://byoinnavi.jp/clinic/4169
渋谷区,道玄坂２丁目,-,東京都渋谷区道玄坂2丁目9-9 光真ビル2階,35.658891,139.697943,渋谷かたおか歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/9560
渋谷区,本町２丁目,-,東京都渋谷区本町二丁目5-1 スクエア初台2F,35.68341,139.683785,中平歯科医院,歯科,https://byoinnavi.jp/clinic/5708
渋谷区,恵比寿４丁目,-,東京都渋谷区恵比寿4丁目23-14 ASビル4F,35.64489,139.715228,プレーリーデンタルケア,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/3875
渋谷区,道玄坂２丁目,-,東京都渋谷区道玄坂二丁目3-1 渋谷駅前ビル801,35.659327,139.699895,渋谷道玄坂アイクリニック,眼科,https://byoinnavi.jp/clinic/3843
渋谷区,神南１丁目,-,東京都渋谷区神南1丁目9-2 大畠ビル201号,35.663754,139.701395,くまがい歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/4149
渋谷区,千駄ケ谷４丁目,-,東京都渋谷区千駄ケ谷4丁目15-4 ミレア北参道1F,35.679631,139.707905,やのデンタルオフィス,"歯科, 小児歯科",https://byoinnavi.jp/clinic/270619
渋谷区,笹塚１丁目,-,東京都渋谷区笹塚1丁目32-13 ビハーラ1F,35.67173,139.666809,医療法人社団早真会 村上歯科クリニック,歯科,https://byoinnavi.jp/clinic/154714
渋谷区,笹塚１丁目,-,東京都渋谷区笹塚1丁目16-3 笹塚百瀬ビル1F,35.672219,139.668978,医療法人社団幸成会 笹塚歯科クリニック,"歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/10052
渋谷区,恵比寿西１丁目,-,東京都渋谷区恵比寿西1丁目4-4 ル・ソレイユ1階,35.64842,139.708259,アイダデンタルクリニック,"歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/9686
渋谷区,神宮前６丁目,-,東京都渋谷区神宮前6丁目25-8 神宮前コーポラス308号,35.66621,139.703042,サンク歯科,歯科,https://byoinnavi.jp/clinic/12465
渋谷区,幡ケ谷３丁目,-,東京都渋谷区幡ケ谷3丁目81-7,35.680713,139.669769,かずえキッズクリニック,小児科,https://byoinnavi.jp/clinic/11706
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷1丁目24-5 ドクターズビル3階,35.660838,139.702017,小山歯科クリニック,歯科,https://byoinnavi.jp/clinic/12431
渋谷区,代々木２丁目,-,東京都渋谷区代々木2丁目10-9 本間ビル3階,35.687932,139.697828,医療法人社団はぐま会 サイトウ歯科,歯科,https://byoinnavi.jp/clinic/5691
渋谷区,代々木１丁目,-,東京都渋谷区代々木1丁目18-3,35.680775,139.702119,菅原矯正歯科診療所,矯正歯科,https://byoinnavi.jp/clinic/5674
渋谷区,大山町,-,東京都渋谷区大山町45-12,35.668753,139.677536,三浦デンタルオフィス,歯科,https://byoinnavi.jp/clinic/10084
渋谷区,代々木４丁目,-,東京都渋谷区代々木4丁目6-2 宍戸ビル202,35.678339,139.692945,参宮橋皮フ科松窪クリニック,皮膚科,https://byoinnavi.jp/clinic/110299
渋谷区,笹塚１丁目,-,東京都渋谷区笹塚1丁目31-11 ビラージュ笹塚I-101,35.672769,139.666731,医療法人社団澤池会 坂本クリニック,"内科, 小児科",https://byoinnavi.jp/clinic/10109
渋谷区,西原２丁目,-,東京都渋谷区西原二丁目31-3 山本ビル2F,35.675925,139.676874,三原デンタルクリニック,"歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/256413
渋谷区,本町２丁目,-,東京都渋谷区本町2丁目7-6,35.683568,139.68294,北田医院,"内科, リウマチ科",https://byoinnavi.jp/clinic/3802
渋谷区,神宮前１丁目,-,東京都渋谷区神宮前1丁目20-12 原宿フォース2階,35.671687,139.704314,医療法人社団岡本医院 原宿アクア歯科,"歯科, 小児歯科",https://byoinnavi.jp/clinic/266806
渋谷区,神宮前１丁目,-,東京都渋谷区神宮前1丁目10-23,35.669832,139.705239,東京原宿医院,内科,https://byoinnavi.jp/clinic/4177
渋谷区,代官山町,-,東京都渋谷区代官山町14-10 LUZ代官山2階,35.650009,139.704237,代官山クリニック,皮膚科,https://byoinnavi.jp/clinic/266411
渋谷区,幡ケ谷２丁目,-,東京都渋谷区幡ケ谷2丁目20-10 キュアーレYMD8・9・10階,35.676508,139.673383,医療法人社団健美会 山田歯科医院,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/5711
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷5丁目23-6 平沢ビル2F,35.683699,139.703422,藤田歯科医院,歯科,https://byoinnavi.jp/clinic/6155
渋谷区,道玄坂１丁目,-,東京都渋谷区道玄坂1丁目3-8 丸共ビル2F,35.657955,139.699754,高橋歯科医院,歯科,https://byoinnavi.jp/clinic/9620
渋谷区,神宮前６丁目,-,東京都渋谷区神宮前6丁目19-12 アオヤマビル8F,35.662999,139.702356,医療法人社団俊英会 斉藤歯科医院,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/4145
渋谷区,神宮前５丁目,-,東京都渋谷区神宮前五丁目3-11,35.664316,139.708744,野田歯科医院,歯科,https://byoinnavi.jp/clinic/12493
渋谷区,恵比寿４丁目,-,東京都渋谷区恵比寿4丁目5-25 シャンボール恵比寿1F,35.64514,139.71215,石河歯科医院,"歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/3877
渋谷区,西原３丁目,-,東京都渋谷区西原3丁目32-6 グランメール上原1階,35.671273,139.682199,寺坂歯科医院,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/10049
渋谷区,笹塚３丁目,-,東京都渋谷区笹塚3丁目13-8 エーデルハイム1F,35.677488,139.66705,こんの歯科クリニック,"歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/11650
渋谷区,東１丁目,-,東京都渋谷区東1丁目3-1 カミニートビル2階,35.657614,139.708239,サイトウ歯科医院,歯科,https://byoinnavi.jp/clinic/12481
渋谷区,上原１丁目,-,東京都渋谷区上原一丁目32-18 YYビル代々木上原第2 2F,35.669017,139.680349,みやけ歯科医院,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/10058
渋谷区,神宮前４丁目,-,東京都渋谷区神宮前四丁目2-17 青山R夏野ビル3A,35.666815,139.711347,表参道歯科アールズクリニック,"歯科, 矯正歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/256993
渋谷区,笹塚３丁目,-,東京都渋谷区笹塚3丁目58-18,35.678116,139.666072,篠原歯科医院,歯科,https://byoinnavi.jp/clinic/12372
渋谷区,代々木２丁目,-,東京都渋谷区代々木二丁目14-1 新宿松本ビル4F,35.686852,139.696705,堤歯科クリニック,"歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/5658
渋谷区,西原２丁目,-,東京都渋谷区西原2丁目28-1 ガーデン第2ビル1F,35.675597,139.677835,医療法人社団碧心堂 やすふみ歯科クリニック,"歯科, 矯正歯科",https://byoinnavi.jp/clinic/10072
渋谷区,恵比寿４丁目,-,東京都渋谷区恵比寿4丁目15-2,35.644782,139.713158,陽だまり恵比寿クリニック,内科,https://byoinnavi.jp/clinic/256599
渋谷区,代々木２丁目,-,東京都渋谷区代々木2丁目13-5 KT新宿ビル7階,35.687221,139.696464,新宿クレアクリニック新宿本院,皮膚科,https://byoinnavi.jp/clinic/181736
新宿区,須賀町,-,東京都新宿区須賀町1-6 サンコート四谷1F,35.687455,139.722023,青柳耳鼻咽喉科,耳鼻いんこう科,https://byoinnavi.jp/clinic/3537
港区,赤坂３丁目,赤坂,東京都港区赤坂3丁目15-9 ACRビル3F,35.67434,139.73663,医療法人社団松慶会 赤坂一ツ木通りクリニック,"内科, 循環器科, 心臓血管外科",https://byoinnavi.jp/clinic/256843
港区,高輪３丁目,-,東京都港区高輪3-8-17 メディカルプライム高輪2F,35.632967,139.731232,品川胃腸肛門内視鏡クリニック,"内視鏡内科, 胃腸内科, 消化器内科, 内科, 肛門科",https://byoinnavi.jp/clinic/264837
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷五丁目14-14 御苑パビリオン2階,35.684777,139.704358,千駄ケ谷医院,"内科, 外科, 整形外科, 麻酔科",https://byoinnavi.jp/clinic/77943
渋谷区,道玄坂２丁目,-,東京都渋谷区道玄坂2丁目23-10,35.659899,139.695612,安藤眼科医院,眼科,https://byoinnavi.jp/clinic/9679
港区,新橋５丁目,虎ノ門広域,東京都港区新橋5-8-2,35.663781,139.75519,井上歯科CLINIC&WORKS TOKYO,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/265059
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷5丁目20-16 タカハシビル,35.683522,139.703008,三田歯科医院,歯科,https://byoinnavi.jp/clinic/6156
港区,麻布十番１丁目,-,東京都港区麻布十番1丁目7-1 MGB麻布十番5階,35.656659,139.734531,なかむらそうクリニック,"泌尿器科, 女性泌尿器科, 内科",https://byoinnavi.jp/clinic/260358
港区,三田３丁目,-,東京都港区三田3-1-4 Net.三田ビル1F,35.647729,139.743308,医療法人社団勝優会 たまちホームクリニック,"内科, 消化器内科, 循環器内科, 泌尿器科, 感染症内科, 糖尿病内科, 漢方内科, 内視鏡内科, 放射線科",https://byoinnavi.jp/clinic/256921
新宿区,新宿３丁目,-,東京都新宿区新宿3丁目11-6 エクレ新宿8階,35.691974,139.706493,医療法人社団豊季会 山本クリニック,"美容外科, 皮膚科",https://byoinnavi.jp/clinic/10770
新宿区,神楽坂６丁目,-,東京都新宿区神楽坂六丁目38 中島ビル,35.703879,139.735332,神楽坂歯科,"歯科, 矯正歯科",https://byoinnavi.jp/clinic/4278
新宿区,歌舞伎町１丁目,-,東京都新宿区歌舞伎町1丁目24-3 新居ビル2F,35.694479,139.700544,医療法人社団医食会 新宿医院,"内科, 小児科, 皮膚科",https://byoinnavi.jp/clinic/5546
渋谷区,笹塚２丁目,-,東京都渋谷区笹塚2丁目19-2 TSK笹塚ビル7階,35.67418,139.665323,高橋メンタルクリニック,精神科,https://byoinnavi.jp/clinic/5796
新宿区,下落合３丁目,-,東京都新宿区下落合3-17-30,35.722334,139.703609,目白眼科,眼科,https://byoinnavi.jp/clinic/5372
港区,芝浦３丁目,-,東京都港区芝浦3-1-32 なぎさテラス4階,35.644688,139.748672,クリニック フォア 田町(Clinic For Tamachi)内科・糖尿病・アレルギー科・皮膚科,"内科, 皮膚科, アレルギー科",https://byoinnavi.jp/clinic/269208
新宿区,新宿３丁目,-,東京都新宿区新宿3丁目3-1 龍王堂ビル7F,35.690551,139.706032,デンタルオフィスK,歯科,https://byoinnavi.jp/clinic/5502
新宿区,中落合４丁目,-,東京都新宿区中落合4丁目4-9,35.720531,139.685597,かとう皮膚科,皮膚科,https://byoinnavi.jp/clinic/5200
新宿区,西落合１丁目,-,東京都新宿区西落合1丁目18-14 106,35.721792,139.681147,医療法人社団曙光会 落合内科クリニック,内科,https://byoinnavi.jp/clinic/5234
港区,高輪３丁目,-,東京都港区高輪3丁目5-20 グランドメゾン高輪台1F,35.633889,139.731363,医療法人社団東京榎本会 城南高輪クリニック,内科,https://byoinnavi.jp/clinic/2967
渋谷区,本町６丁目,-,東京都渋谷区本町六丁目25-5,35.681324,139.678568,帝京整形外科クリニック,"リウマチ科, 整形外科, リハビリテーション科",https://byoinnavi.jp/clinic/3803
港区,白金台３丁目,-,東京都港区白金台3丁目16-8 クレール白金台2F,35.63615,139.723347,藤岡デンタルクリニック,"歯科, 小児歯科, 矯正歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/3899
新宿区,住吉町,-,東京都新宿区住吉町11-23 秋庭ビル2F,35.694732,139.720384,あけぼのばし眼科,眼科,https://byoinnavi.jp/clinic/3543
新宿区,余丁町,-,東京都新宿区余丁町10-8 第2浜崎ビル,35.698279,139.716014,若松皮ふ科こどもクリニック,"小児科, 皮膚科",https://byoinnavi.jp/clinic/4088
渋谷区,恵比寿１丁目,-,東京都渋谷区恵比寿1丁目8-11 スカイエビスビルB1F,35.647268,139.710275,医療法人財団 廣愛会医院,婦人科,https://byoinnavi.jp/clinic/2749
渋谷区,広尾５丁目,-,東京都渋谷区広尾五丁目8-19 グラフィオ広尾1F,35.648493,139.720785,広尾歯科医院,歯科,https://byoinnavi.jp/clinic/3908
港区,港南２丁目,-,東京都港区港南2丁目6-3 シントミビル4F,35.628729,139.742606,医療法人社団翔友会 品川デンタルケアクリニック品川院,歯科,https://byoinnavi.jp/clinic/2868
新宿区,愛住町,-,東京都新宿区愛住町8-12,35.689616,139.719367,林あいずみ医院,"内科, 循環器科, 小児科",https://byoinnavi.jp/clinic/255745
港区,芝浦４丁目,-,東京都港区芝浦4丁目20-4 芝浦アイランドブルームホームズ2F,35.638908,139.751861,芝浦アイランド皮フ科,"皮膚科, 小児皮膚科, 美容皮膚科",https://byoinnavi.jp/clinic/252104
新宿区,高田馬場４丁目,-,東京都新宿区高田馬場4丁目10-12,35.713013,139.702826,牛込外科胃腸科,"外科, 胃腸科, 整形外科, 皮膚科",https://byoinnavi.jp/clinic/4569
渋谷区,本町２丁目,-,東京都渋谷区本町2丁目6-9 森ビル2F,35.682927,139.683257,本町眼科クリニック,眼科,https://byoinnavi.jp/clinic/5814
港区,新橋２丁目,虎ノ門広域,東京都港区新橋2丁目19-2 リプロ新橋ビル5階,35.666797,139.759509,東京メンタルクリニック,"精神科, 心療内科",https://byoinnavi.jp/clinic/272945
渋谷区,富ケ谷１丁目,-,東京都渋谷区富ケ谷1丁目39-7,35.665893,139.689999,川島小児科医院,小児科,https://byoinnavi.jp/clinic/5774
渋谷区,西原２丁目,-,東京都渋谷区西原2丁目34-9,35.675083,139.676291,ほしなこどもクリニック,小児科,https://byoinnavi.jp/clinic/5780
渋谷区,広尾５丁目,-,東京都渋谷区広尾5丁目16-2 T&Kビル301,35.650104,139.720591,おのえ歯科医院,歯科,https://byoinnavi.jp/clinic/3906
新宿区,大京町,-,東京都新宿区大京町28-1 プラウド新宿御苑エンパイア1F,35.683139,139.715726,医療法人社団大耕会 エンパイア歯科,歯科,https://byoinnavi.jp/clinic/72018
新宿区,新宿３丁目,-,東京都新宿区新宿3丁目32-5 日原ビル3F,35.690243,139.703952,いわさき眼科,眼科,https://byoinnavi.jp/clinic/4192
港区,新橋１丁目,虎ノ門広域,東京都港区新橋1丁目4番5号 ヒューリックG10ビル 9F,35.667947,139.759067,クリニックフォア新橋,"内科, 糖尿病・アレルギー科, 皮膚科, 美容皮膚科",https://byoinnavi.jp/clinic/273327
渋谷区,神宮前２丁目,-,東京都渋谷区神宮前2丁目31-9,35.672881,139.708899,原宿心療内科,心療内科,https://byoinnavi.jp/clinic/3347
渋谷区,恵比寿３丁目,-,東京都渋谷区恵比寿3丁目45-13,35.644654,139.720588,斉藤医院,"内科, 皮膚科, 婦人科",https://byoinnavi.jp/clinic/3155
渋谷区,広尾５丁目,-,東京都渋谷区広尾5丁目17-11 クレア広尾4F,35.649709,139.720252,デンタルケア ジュエルホワイトクリニック 広尾,歯科,https://byoinnavi.jp/clinic/182109
港区,三田１丁目,-,東京都港区三田1丁目4-28 三田国際ビル3F,35.653656,139.744744,三田国際ビルクリニック,"内科, 婦人科",https://byoinnavi.jp/clinic/1718
港区,南青山２丁目,-,東京都港区南青山2-9-28 青山NSビル1F,35.670687,139.721376,たて山レディスクリニック,産婦人科,https://byoinnavi.jp/clinic/2236
港区,芝浦４丁目,-,東京都港区芝浦4丁目22-2 芝浦アイランドエアテラス2階,35.641208,139.752886,医療法人優祉会 芝浦アイランド歯科,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/2775
新宿区,左門町,-,東京都新宿区左門町5,35.686511,139.719681,学校法人 小倉学園附属四谷整形外科リハビリテーションクリニック,"整形外科, リハビリテーション科",https://byoinnavi.jp/clinic/251099
新宿区,戸山３丁目,-,東京都新宿区戸山3丁目10-6,35.704978,139.710195,鈴木医院,"内科, 神経内科, 小児科",https://byoinnavi.jp/clinic/3558
